app       , args                                                      , ranks, quartz , ruby   , lassen, borax , boraxo, corona-cpu, dane  , mammoth, matrix-cpu, matrix-gpu, tioga-cpu, tioga-gpu, tuolumne-cpu, tuolumne-gpu
kripke.exe, "--niter40--pmethodsweep--groups32--legendre0--procs4,4,2", 32   , 1.0    , 1.3956 ,       ,       ,       ,           , 0.5475, 0.5063 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups32--legendre1              , 1    , 1.0    , 2.097  , 1.3522,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.177
kripke.exe, "--niter40--pmethodsweep--groups32--legendre1--procs4,4,2", 32   , 1.0    , 1.4199 ,       ,       ,       ,           , 0.6971, 0.5804 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups32--legendre2              , 1    , 1.0    , 2.098  , 2.006 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.2845
kripke.exe, "--niter40--pmethodsweep--groups32--legendre2--procs4,4,2", 32   , 1.0    , 1.4195 ,       ,       ,       ,           , 0.9211, 0.7996 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups32--legendre3              , 1    , 1.0    , 2.0657 , 2.7876,       ,       , 0.1213    ,       ,        ,           , 0.1109    ,          ,          ,             , 0.318
kripke.exe, "--niter40--pmethodsweep--groups32--legendre3--procs4,4,2", 32   , 1.0    , 1.371  ,       ,       ,       ,           , 1.1483, 0.9644 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups32--legendre4              , 1    , 1.0    , 1.9929 , 3.8013,       ,       , 0.1484    ,       ,        ,           , 0.1488    ,          ,          ,             , 0.5171
kripke.exe, "--niter40--pmethodsweep--groups32--legendre4--procs4,4,2", 32   , 1.0    , 1.365  ,       ,       ,       ,           , 1.4321, 1.1682 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre0               , 1    , 1.0    , 2.2272 , 0.4621,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter40--pmethodsweep--groups8--legendre0--procs4,4,2" , 32   , 1.0    , 1.6212 ,       ,       ,       ,           , 0.2218, 0.1843 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre1               , 1    , 1.0    , 2.1473 , 0.5749,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter40--pmethodsweep--groups8--legendre1--procs4,4,2" , 32   , 1.0    , 1.5003 ,       ,       ,       ,           , 0.2533, 0.2096 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre2               , 1    , 1.0    , 2.1401 , 0.6869,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter40--pmethodsweep--groups8--legendre2--procs4,4,2" , 32   , 1.0    , 1.4871 ,       ,       ,       ,           , 0.3027, 0.2558 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre3               , 1    , 1.0    , 2.1806 , 1.0026,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter40--pmethodsweep--groups8--legendre3--procs4,4,2" , 32   , 1.0    , 1.4766 ,       ,       ,       ,           , 0.3866, 0.3068 ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre4               , 1    , 1.0    , 2.1545 , 1.2723,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1032
kripke.exe, "--niter40--pmethodsweep--groups8--legendre4--procs4,4,2" , 32   , 1.0    , 1.4531 ,       ,       ,       ,           , 0.4669, 0.4168 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre0                  , 1    , 1.0    , 2.2794 , 0.3242,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups16--legendre0--procs4,4,2"    , 32   , 1.0    , 1.5259 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre1                  , 1    , 1.0    , 3.9592 , 0.6156,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups16--legendre1--procs4,4,2"    , 32   , 1.0    , 1.4681 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre2                  , 1    , 1.0    , 2.1222 , 0.4609,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups16--legendre2--procs4,4,2"    , 32   , 1.0    , 1.4075 ,       ,       ,       ,           ,       , 0.1065 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre3                  , 1    , 1.0    , 2.0964 , 0.5566,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups16--legendre3--procs4,4,2"    , 32   , 1.0    , 1.4547 ,       ,       ,       ,           , 0.1276, 0.1268 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre4                  , 1    , 1.0    , 2.1381 , 0.9524,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups16--legendre4--procs4,4,2"    , 32   , 1.0    , 1.5133 ,       ,       ,       ,           , 0.1576, 0.1607 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre0                  , 1    , 1.0    , 2.1469 , 0.3884,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups32--legendre0--procs4,4,2"    , 32   , 1.0    , 1.4212 ,       ,       ,       ,           , 0.1365, 0.13   ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre1                  , 1    , 1.0    , 2.1204 , 0.5603,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups32--legendre1--procs4,4,2"    , 32   , 1.0    , 1.3967 ,       ,       ,       ,           , 0.1633, 0.1517 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre2                  , 1    , 1.0    , 2.084  , 0.8468,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups32--legendre2--procs4,4,2"    , 32   , 1.0    , 1.3591 ,       ,       ,       ,           , 0.1922, 0.1692 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre3                  , 1    , 1.0    , 2.06   , 0.9904,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups32--legendre3--procs4,4,2"    , 32   , 1.0    , 1.4088 ,       ,       ,       ,           , 0.2413, 0.2422 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre4                  , 1    , 1.0    , 2.0206 , 1.346 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups32--legendre4--procs4,4,2"    , 32   , 1.0    , 1.3829 ,       ,       ,       ,           , 0.2958, 0.296  ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre0                   , 1    , 1.0    , 2.0482 , 0.1862,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre0--procs4,4,2"     , 32   , 1.0    , 1.4959 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre1                   , 1    , 1.0    , 2.0665 , 0.1992,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre1--procs4,4,2"     , 32   , 1.0    , 1.6192 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre2                   , 1    , 1.0    , 1.9538 , 0.332 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre2--procs4,4,2"     , 32   , 1.0    , 1.3748 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre3                   , 1    , 1.0    , 1.8781 , 0.2975,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre3--procs4,4,2"     , 32   , 1.0    , 1.5984 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre4                   , 1    , 1.0    , 2.0761 , 0.4021,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre4--procs4,4,2"     , 32   , 1.0    , 1.4937 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre0               , 1    , 1.0    , 2.1877 , 0.2881,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre0--procs4,4,2" , 32   , 1.0    , 1.717  ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre1               , 1    , 1.0    , 2.0871 , 0.4778,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre1--procs4,4,2" , 32   , 1.0    , 1.5389 ,       ,       ,       ,           , 0.1   ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre2               , 1    , 1.0    , 2.0708 , 0.5911,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre2--procs4,4,2" , 32   , 1.0    , 1.3853 ,       ,       ,       ,           , 0.1107,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre3               , 1    , 1.0    , 2.1589 , 0.7899,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre3--procs4,4,2" , 32   , 1.0    , 1.4681 ,       ,       ,       ,           , 0.1421, 0.1283 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre4               , 1    , 1.0    , 2.1062 , 1.033 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre4--procs4,4,2" , 32   , 1.0    , 1.4269 ,       ,       ,       ,           , 0.1738, 0.1504 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre0               , 1    , 1.0    , 2.1744 , 0.5621,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre0--procs4,4,2" , 32   , 1.0    , 3.1404 ,       ,       ,       ,           , 0.2854, 0.2512 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre1               , 1    , 1.0    , 2.1574 , 0.7055,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre1--procs4,4,2" , 32   , 1.0    , 1.4197 ,       ,       ,       ,           , 0.1488, 0.1363 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre2               , 1    , 1.0    , 2.1095 , 1.1543,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre2--procs4,4,2" , 32   , 1.0    , 2.5455 ,       ,       ,       ,           , 0.3668, 0.3139 ,           ,           ,          ,          ,             , 
